Employee_ID,Age,Experience_Years,Education,Department,Job_Level,Performance_Rating,Projects_Completed,Certifications,Weekly_Work_Hours,Remote_Work,City_Tier,Job_Satisfaction,Salary_LPA,Salary_Status
1693,11694,32,12,Bachelor,IT,5,3.1,9,7,50.5,No,Tier 1,2,1.84,Low
1694,11695,23,0,Bachelor,HR,2,4.2,4,2,54.8,Yes,Tier 3,5,1.0,Low
1695,11696,38,18,Bachelor,Finance,5,3.2,14,6,43.1,No,Tier 2,2,2.0,Low
1696,11697,60,36,Master,Finance,10,3.4,35,15,46.1,No,Tier 3,5,2.5,High
1697,11698,41,15,Bachelor,IT,4,3.4,12,7,39.9,No,Tier 3,2,1.7,Low
1698,11699,35,15,Master,Marketing,4,2.9,15,7,38.6,No,Tier 2,5,1.91,Low
1699,11700,53,31,Master,Sales,8,2.4,26,13,34.6,Yes,Tier 1,2,2.5,High
1700,11701,55,32,Bachelor,IT,9,4.3,29,11,44.9,Yes,Tier 1,5,2.5,High
1701,11702,46,23,Bachelor,Finance,6,3.0,21,10,49.3,No,Tier 1,1,2.5,High
1702,11703,28,4,Master,Finance,2,3.3,7,4,46.9,Yes,Tier 1,3,1.21,Low
1703,11704,56,31,Bachelor,IT,8,3.0,24,11,43.4,No,Tier 3,3,2.5,High
1704,11705,50,28,Master,Marketing,9,3.3,23,9,49.1,No,Tier 1,3,2.5,High
1705,11706,43,21,PhD,Sales,6,3.2,22,9,57.8,No,Tier 3,3,2.5,High
1706,11707,34,14,Bachelor,HR,5,4.3,16,6,38.8,No,Tier 2,1,1.87,Low
1707,11708,34,8,Master,IT,4,3.1,3,2,30.9,No,Tier 1,1,1.43,Low
1708,11709,22,0,Master,Sales,2,4.6,4,2,44.7,No,Tier 2,5,1.03,Low
1709,11710,57,36,Master,Sales,10,4.2,29,14,48.4,Yes,Tier 2,1,2.5,High
1710,11711,25,0,Bachelor,Operations,2,3.2,2,0,35.3,No,Tier 2,3,0.73,Low
1711,11712,58,38,High School,Finance,10,3.7,33,16,47.2,No,Tier 2,4,2.5,High
1712,11713,34,13,Bachelor,HR,5,3.8,17,7,41.3,Yes,Tier 1,5,1.93,Low
1713,11714,59,35,Master,IT,10,4.0,28,11,44.7,No,Tier 2,2,2.5,High
1714,11715,45,22,Bachelor,Finance,6,4.1,17,10,38.4,No,Tier 2,3,2.4,High
1715,11716,40,16,Master,Operations,6,3.6,17,8,38.1,No,Tier 2,3,2.13,High
1716,11717,22,0,Bachelor,Operations,2,2.9,3,3,37.5,Yes,Tier 3,3,0.74,Low
1717,11718,59,35,Bachelor,Finance,10,3.9,34,12,46.3,No,Tier 1,1,2.5,High
1718,11719,26,4,Diploma,Marketing,3,3.3,5,4,39.9,Yes,Tier 1,2,1.13,Low
1719,11720,37,16,Master,Sales,5,1.7,19,7,44.3,No,Tier 2,5,1.95,Low
1720,11721,45,22,Bachelor,IT,7,3.8,21,8,43.1,No,Tier 3,3,2.46,High
1721,11722,48,28,Diploma,IT,8,3.0,27,10,37.1,No,Tier 1,2,2.5,High
1722,11723,22,1,Bachelor,IT,1,3.2,8,0,43.4,Yes,Tier 1,4,0.93,Low
1723,11724,55,35,Master,Finance,10,3.5,31,14,44.2,Yes,Tier 1,1,2.5,High
1724,11725,57,36,Bachelor,Marketing,10,2.5,34,13,48.3,Yes,Tier 1,3,2.5,High
1725,11726,25,4,Diploma,HR,2,3.6,5,0,50.5,Yes,Tier 1,2,1.0,Low
1726,11727,21,0,PhD,Operations,2,3.3,4,2,37.9,No,Tier 1,2,1.0,Low
1727,11728,60,37,Master,Finance,10,2.9,29,15,44.8,No,Tier 2,3,2.5,High
1728,11729,32,9,PhD,HR,3,3.5,9,3,31.9,Yes,Tier 1,2,1.43,Low
1729,11730,56,30,Bachelor,Operations,8,2.4,24,11,47.3,Yes,Tier 1,2,2.5,High
1730,11731,43,22,Bachelor,Operations,7,3.5,24,9,48.5,No,Tier 1,5,2.5,High
1731,11732,51,29,Master,Marketing,9,3.8,31,8,30.0,No,Tier 3,1,2.5,High
1732,11733,31,9,Bachelor,Sales,4,3.7,9,4,41.3,Yes,Tier 2,5,1.52,Low
1733,11734,30,10,Master,IT,3,4.0,9,5,38.5,Yes,Tier 3,1,1.55,Low
1734,11735,23,3,Bachelor,HR,2,4.3,2,2,41.3,Yes,Tier 2,1,0.93,Low
1735,11736,34,10,Bachelor,Finance,3,3.4,12,3,40.3,Yes,Tier 1,5,1.47,Low
1736,11737,36,15,Diploma,HR,4,4.2,13,5,42.8,Yes,Tier 1,3,1.76,Low
1737,11738,30,10,Diploma,Sales,4,3.4,10,3,47.9,Yes,Tier 2,2,1.49,Low
1738,11739,49,29,High School,IT,8,3.0,30,10,41.4,No,Tier 2,4,2.5,High
1739,11740,30,5,High School,HR,3,3.2,6,4,38.1,No,Tier 2,5,1.0,Low
1740,11741,32,11,PhD,Sales,4,3.7,13,8,42.0,Yes,Tier 2,5,1.75,Low
1741,11742,50,23,Diploma,Finance,6,4.2,22,9,41.7,No,Tier 2,3,2.44,High
1742,11743,21,0,Master,Marketing,2,3.5,1,2,42.6,No,Tier 1,2,0.87,Low
1743,11744,25,5,Master,Operations,2,3.1,2,2,39.9,No,Tier 3,5,1.06,Low
1744,11745,40,16,Bachelor,Finance,5,4.4,17,4,44.8,Yes,Tier 2,4,2.0,Low
1745,11746,28,5,Diploma,IT,3,2.6,11,5,49.5,No,Tier 1,2,1.26,Low
1746,11747,32,8,Master,Operations,4,3.1,10,3,36.7,No,Tier 2,5,1.51,Low
1747,11748,21,0,Bachelor,Finance,2,4.1,5,2,45.3,Yes,Tier 2,5,1.08,Low
1748,11749,40,18,Master,Finance,6,4.6,15,8,47.8,No,Tier 1,1,2.26,High
1749,11750,48,21,Master,Finance,6,3.8,22,10,40.8,No,Tier 1,1,2.5,High
1750,11751,57,35,PhD,Finance,9,3.7,34,14,49.3,No,Tier 1,5,2.5,High
1751,11752,57,33,Bachelor,Operations,9,3.3,28,13,42.7,Yes,Tier 1,3,2.5,High
1752,11753,32,10,Bachelor,IT,4,3.9,12,5,37.4,Yes,Tier 1,1,1.66,Low
1753,11754,57,34,Bachelor,Sales,9,3.6,26,14,36.6,No,Tier 1,5,2.5,High
1754,11755,48,27,High School,HR,7,3.0,26,10,46.9,Yes,Tier 1,2,2.5,High
1755,11756,35,13,Master,Marketing,5,3.3,12,8,46.5,No,Tier 1,4,1.9,Low
1756,11757,26,4,Diploma,HR,3,2.9,3,2,50.8,Yes,Tier 3,1,1.05,Low
1757,11758,40,16,Bachelor,HR,6,3.5,17,7,46.4,No,Tier 1,5,2.12,High
1758,11759,34,11,Master,Marketing,3,3.6,7,6,42.5,No,Tier 1,1,1.57,Low
1759,11760,22,0,Bachelor,Operations,2,4.6,4,0,45.4,Yes,Tier 1,2,0.89,Low
1760,11761,29,3,Bachelor,IT,1,3.1,3,4,43.4,No,Tier 2,3,0.99,Low
1761,11762,57,31,Bachelor,Marketing,8,3.4,24,12,41.3,Yes,Tier 1,5,2.5,High
1762,11763,40,14,Master,IT,4,4.3,14,10,40.3,Yes,Tier 1,2,1.94,Low
1763,11764,46,25,Bachelor,Operations,7,4.7,23,12,34.4,Yes,Tier 1,4,2.5,High
1764,11765,49,22,Master,HR,6,3.8,24,9,39.3,Yes,Tier 3,5,2.41,High
1765,11766,21,0,High School,IT,2,3.3,1,4,42.9,Yes,Tier 2,4,0.72,Low
1766,11767,55,31,Master,Operations,8,3.2,31,13,30.0,No,Tier 1,3,2.5,High
1767,11768,26,1,Master,Operations,2,2.3,1,2,40.4,Yes,Tier 1,5,0.87,Low
1768,11769,57,34,Diploma,Sales,9,2.9,32,11,47.6,Yes,Tier 1,5,2.5,High
1769,11770,25,0,Bachelor,Marketing,1,3.6,6,0,49.7,Yes,Tier 1,2,0.79,Low
1770,11771,53,32,Diploma,Sales,10,3.4,29,12,40.4,Yes,Tier 2,1,2.5,High
1771,11772,34,11,Master,HR,3,3.9,10,5,40.2,No,Tier 2,5,1.53,Low
1772,11773,32,6,Bachelor,Marketing,2,3.4,4,4,39.4,Yes,Tier 2,3,1.06,Low
1773,11774,40,19,Bachelor,HR,6,3.0,13,9,40.2,No,Tier 1,5,2.17,High
1774,11775,44,21,Diploma,Sales,7,3.7,24,10,48.7,Yes,Tier 2,5,2.43,High
1775,11776,54,30,Diploma,Operations,8,5.0,26,11,51.1,No,Tier 1,5,2.5,High
1776,11777,45,21,High School,HR,6,3.3,17,10,34.6,Yes,Tier 1,5,2.2,High
1777,11778,49,22,Bachelor,Marketing,6,3.6,18,8,38.9,No,Tier 2,3,2.32,High
1778,11779,59,39,Bachelor,Marketing,10,4.1,35,13,33.7,No,Tier 1,2,2.5,High
1779,11780,51,24,Master,HR,7,3.1,21,10,42.9,Yes,Tier 2,1,2.5,High
1780,11781,43,21,Master,Marketing,7,4.3,15,8,40.6,No,Tier 3,3,2.38,High
1781,11782,58,31,Bachelor,Operations,9,2.5,30,11,44.8,No,Tier 1,3,2.5,High
1782,11783,40,14,PhD,Operations,4,3.2,15,7,46.3,Yes,Tier 3,4,1.92,Low
1783,11784,43,18,Master,Marketing,6,3.3,22,8,45.8,No,Tier 1,1,2.2,High
1784,11785,36,13,PhD,HR,4,3.6,16,5,34.8,No,Tier 1,2,1.8,Low
1785,11786,28,3,Bachelor,Sales,1,2.2,1,1,42.9,No,Tier 2,2,0.76,Low
1786,11787,41,21,Bachelor,Marketing,7,4.4,23,8,34.5,No,Tier 2,4,2.43,High
1787,11788,21,0,High School,Marketing,2,3.8,6,4,51.7,Yes,Tier 1,4,0.83,Low
1788,11789,28,5,Master,Marketing,3,4.2,5,4,41.2,No,Tier 2,3,1.28,Low
1789,11790,49,28,Diploma,Marketing,9,4.5,24,13,36.2,No,Tier 3,2,2.5,High
1790,11791,52,26,Bachelor,HR,8,3.0,25,10,40.3,Yes,Tier 1,2,2.5,High
1791,11792,58,36,Bachelor,Sales,10,1.9,29,13,44.0,No,Tier 3,2,2.5,High
1792,11793,25,1,Bachelor,Sales,1,4.2,3,3,46.7,Yes,Tier 2,3,0.88,Low
1793,11794,42,22,Bachelor,IT,6,3.3,23,10,49.5,No,Tier 3,2,2.46,High
1794,11795,54,32,Diploma,Marketing,9,2.8,30,12,43.3,Yes,Tier 1,5,2.5,High
1795,11796,21,0,Bachelor,Marketing,2,3.9,1,1,41.3,Yes,Tier 2,4,0.86,Low
1796,11797,46,19,Bachelor,IT,6,5.0,21,6,46.4,No,Tier 1,4,2.32,High
1797,11798,30,8,PhD,Sales,4,3.4,10,3,46.3,Yes,Tier 3,4,1.48,Low
1798,11799,50,23,Master,Finance,6,4.1,22,10,43.6,Yes,Tier 2,4,2.5,High
1799,11800,38,12,Master,Operations,4,2.9,11,5,47.0,Yes,Tier 1,5,1.69,Low
1800,11801,37,13,Master,Finance,5,2.4,13,7,39.9,No,Tier 1,1,1.8,Low
1801,11802,46,23,Bachelor,Sales,7,4.1,19,12,42.9,No,Tier 3,2,2.5,High
1802,11803,28,7,Diploma,Marketing,3,3.9,4,4,32.8,Yes,Tier 2,4,1.18,Low
1803,11804,60,36,Master,Finance,10,3.2,31,13,49.9,No,Tier 1,2,2.5,High
1804,11805,32,5,Bachelor,HR,2,4.6,7,4,40.5,Yes,Tier 1,2,1.15,Low
1805,11806,47,20,Bachelor,HR,6,2.4,19,7,50.0,No,Tier 3,5,2.22,High
1806,11807,28,7,Bachelor,IT,2,2.7,12,3,39.7,Yes,Tier 1,2,1.24,Low
1807,11808,45,22,Bachelor,Sales,7,3.1,19,8,44.5,Yes,Tier 1,4,2.42,High
1808,11809,24,2,Bachelor,Sales,1,3.3,4,1,43.3,Yes,Tier 3,2,0.7,Low
1809,11810,53,32,Bachelor,Finance,10,4.5,31,13,40.0,No,Tier 1,5,2.5,High
1810,11811,21,1,Diploma,Marketing,2,3.5,2,1,45.4,No,Tier 1,4,0.8,Low
1811,11812,39,19,Master,Sales,6,3.4,19,9,49.4,No,Tier 1,5,2.41,High
1812,11813,51,25,Diploma,Finance,7,2.7,22,10,51.9,Yes,Tier 3,3,2.5,High
1813,11814,36,12,High School,Finance,4,4.2,12,5,46.7,No,Tier 1,1,1.61,Low
1814,11815,34,7,Bachelor,Operations,3,2.8,10,5,36.9,No,Tier 2,2,1.21,Low
1815,11816,25,2,Master,Operations,1,2.7,4,1,36.0,Yes,Tier 3,2,0.7,Low
1816,11817,46,20,Bachelor,Sales,7,3.2,21,7,48.7,Yes,Tier 1,2,2.34,High
1817,11818,48,24,Bachelor,Finance,8,3.6,17,10,38.0,Yes,Tier 3,3,2.5,High
1818,11819,22,0,Bachelor,IT,2,3.0,1,0,46.1,No,Tier 1,1,0.92,Low
1819,11820,26,0,Bachelor,IT,1,4.0,1,2,43.7,No,Tier 2,5,0.81,Low
1820,11821,29,4,PhD,Operations,2,3.3,3,4,49.6,No,Tier 1,3,1.21,Low
1821,11822,53,29,Master,Sales,9,4.2,31,13,45.5,Yes,Tier 2,3,2.5,High
1822,11823,45,20,Bachelor,Marketing,6,3.8,19,10,42.8,Yes,Tier 1,4,2.32,High
1823,11824,33,13,Bachelor,IT,4,4.7,12,6,53.3,No,Tier 1,3,1.92,Low
1824,11825,29,9,Master,IT,3,3.2,12,5,47.1,Yes,Tier 3,3,1.52,Low
1825,11826,33,9,High School,Operations,3,4.0,13,4,45.8,No,Tier 1,2,1.33,Low
1826,11827,51,31,Bachelor,Operations,9,2.3,25,11,39.6,No,Tier 3,4,2.5,High
1827,11828,31,8,Bachelor,Sales,3,5.0,16,6,37.3,Yes,Tier 1,5,1.6,Low
1828,11829,24,0,Master,Operations,2,4.0,4,1,41.7,No,Tier 1,1,0.95,Low
1829,11830,54,29,High School,HR,9,3.3,27,11,35.5,No,Tier 3,5,2.5,High
1830,11831,58,34,Bachelor,Finance,9,3.3,31,12,41.4,Yes,Tier 1,4,2.5,High
1831,11832,24,4,Master,IT,3,3.3,7,3,47.0,No,Tier 3,2,1.28,Low
1832,11833,58,37,Bachelor,HR,10,4.7,31,15,47.9,Yes,Tier 2,1,2.5,High
1833,11834,39,12,High School,Marketing,4,4.1,18,6,41.3,No,Tier 1,5,1.56,Low
1834,11835,26,0,PhD,HR,2,3.2,2,0,57.7,No,Tier 2,1,1.01,Low
1835,11836,54,28,Bachelor,Sales,9,2.7,28,12,49.4,No,Tier 1,1,2.5,High
1836,11837,38,13,Bachelor,Marketing,4,4.3,12,5,42.9,No,Tier 1,1,1.67,Low
1837,11838,33,9,Diploma,Marketing,3,4.0,9,4,48.7,No,Tier 2,3,1.39,Low
1838,11839,43,19,Bachelor,Operations,5,4.0,23,6,40.1,Yes,Tier 1,4,2.19,High
1839,11840,39,16,Bachelor,HR,5,3.4,16,7,44.3,Yes,Tier 1,4,2.01,Low
1840,11841,31,9,High School,Sales,3,3.3,10,3,41.2,Yes,Tier 3,2,1.19,Low
1841,11842,21,0,Diploma,IT,2,4.6,4,1,36.9,Yes,Tier 3,5,0.8,Low
1842,11843,44,22,Master,Operations,7,4.7,27,9,45.7,Yes,Tier 2,2,2.5,High
1843,11844,27,2,Diploma,HR,1,3.9,10,3,43.0,Yes,Tier 2,5,0.81,Low
1844,11845,45,19,Diploma,IT,5,4.1,21,9,43.3,No,Tier 2,1,2.19,High
1845,11846,41,18,Bachelor,HR,6,3.7,25,5,42.9,No,Tier 2,5,2.17,High
1846,11847,35,12,Master,Operations,4,2.6,10,6,38.5,Yes,Tier 1,5,1.65,Low
1847,11848,21,0,High School,IT,1,2.9,5,2,50.9,No,Tier 3,1,0.65,Low
1848,11849,32,7,Bachelor,Operations,3,4.2,9,3,44.2,Yes,Tier 1,2,1.3,Low
1849,11850,27,5,Diploma,HR,3,4.3,3,2,41.7,No,Tier 2,5,1.08,Low
1850,11851,35,9,High School,Marketing,4,4.2,11,4,36.5,No,Tier 3,2,1.31,Low
1851,11852,41,18,High School,Finance,5,3.7,16,8,50.0,Yes,Tier 2,2,1.94,Low
1852,11853,39,13,Master,Marketing,5,4.2,17,6,47.6,No,Tier 3,4,1.94,Low
1853,11854,49,29,Diploma,Operations,8,3.5,25,11,43.0,Yes,Tier 1,1,2.5,High
1854,11855,45,21,High School,Operations,7,3.9,19,5,36.6,Yes,Tier 1,1,2.14,High
1855,11856,53,29,Bachelor,Operations,8,3.4,30,11,51.3,Yes,Tier 3,3,2.5,High
1856,11857,52,26,Master,IT,7,2.8,24,9,41.2,No,Tier 1,2,2.5,High
1857,11858,55,34,Bachelor,Sales,9,4.1,33,15,39.6,No,Tier 2,3,2.5,High
1858,11859,58,37,Bachelor,Operations,10,4.3,34,14,42.8,No,Tier 1,1,2.5,High
1859,11860,46,21,High School,Marketing,7,5.0,21,9,44.9,No,Tier 2,1,2.33,High
1860,11861,31,6,Bachelor,Finance,3,3.7,7,4,42.2,Yes,Tier 2,3,1.26,Low
1861,11862,55,31,Bachelor,Operations,8,2.8,29,12,30.0,No,Tier 1,1,2.5,High
1862,11863,28,8,Bachelor,Operations,4,3.3,9,4,44.2,Yes,Tier 2,1,1.45,Low
1863,11864,34,7,Bachelor,Operations,3,3.4,7,3,47.6,Yes,Tier 2,4,1.28,Low
1864,11865,30,8,Bachelor,IT,3,3.6,9,2,38.5,No,Tier 1,5,1.31,Low
1865,11866,22,0,Diploma,Operations,1,3.8,6,2,50.8,Yes,Tier 2,4,0.81,Low
1866,11867,29,4,Bachelor,Marketing,3,3.7,8,3,47.4,Yes,Tier 2,5,1.24,Low
1867,11868,23,3,High School,HR,2,4.0,7,2,45.3,No,Tier 1,4,0.92,Low
1868,11869,41,16,Master,Sales,6,3.6,16,7,37.9,No,Tier 2,4,2.12,High
1869,11870,46,19,PhD,Operations,5,2.1,13,6,44.4,No,Tier 1,2,2.12,High
1870,11871,28,6,PhD,IT,3,3.6,5,3,44.8,Yes,Tier 1,3,1.41,Low
1871,11872,22,0,Master,Marketing,1,3.6,2,1,42.6,Yes,Tier 2,4,0.81,Low
1872,11873,26,1,Bachelor,Operations,1,3.9,1,3,47.5,No,Tier 2,2,0.86,Low
1873,11874,48,25,Master,IT,8,3.3,22,10,41.2,No,Tier 3,4,2.5,High
1874,11875,49,23,Bachelor,HR,7,3.6,20,8,41.6,No,Tier 1,3,2.5,High
1875,11876,46,19,Bachelor,Finance,5,3.9,17,8,39.7,No,Tier 1,2,2.12,High
1876,11877,45,18,Bachelor,Operations,5,3.4,21,6,40.7,No,Tier 1,5,2.15,High
1877,11878,32,7,Bachelor,Marketing,3,3.9,8,3,42.3,Yes,Tier 2,3,1.29,Low
1878,11879,25,1,Master,IT,2,3.5,6,3,42.1,No,Tier 1,1,1.04,Low
1879,11880,54,29,Bachelor,IT,9,3.6,27,10,41.8,No,Tier 2,2,2.5,High
1880,11881,57,33,Bachelor,Operations,9,1.6,33,12,47.6,No,Tier 1,1,2.5,High
1881,11882,35,8,Master,IT,3,2.8,12,3,50.5,Yes,Tier 3,2,1.46,Low
1882,11883,56,36,High School,Finance,10,2.8,30,12,36.6,No,Tier 2,5,2.5,High
1883,11884,35,8,Bachelor,IT,3,3.6,14,6,50.4,No,Tier 3,2,1.54,Low
1884,11885,43,21,Master,Sales,6,4.3,19,10,46.4,No,Tier 1,4,2.5,High
1885,11886,26,0,Bachelor,Sales,2,3.4,4,1,38.5,No,Tier 2,1,0.8,Low
1886,11887,41,15,Bachelor,IT,4,4.1,16,6,41.4,Yes,Tier 2,1,1.85,Low
1887,11888,43,22,Diploma,Operations,7,3.9,22,6,44.4,Yes,Tier 2,2,2.34,High
1888,11889,36,15,Bachelor,Sales,5,3.6,17,5,34.7,Yes,Tier 1,4,1.94,Low
1889,11890,35,8,Master,Marketing,3,3.9,8,3,42.6,Yes,Tier 3,4,1.42,Low
1890,11891,45,23,Bachelor,Sales,6,3.7,23,9,45.6,No,Tier 1,2,2.43,High
1891,11892,56,35,Bachelor,IT,10,3.4,32,13,39.3,Yes,Tier 1,3,2.5,High
1892,11893,31,5,High School,Operations,2,3.8,7,4,35.6,No,Tier 2,5,0.99,Low
1893,11894,35,10,High School,HR,4,4.4,11,6,44.0,Yes,Tier 2,2,1.43,Low
1894,11895,24,4,PhD,Operations,2,3.8,4,3,54.0,Yes,Tier 2,4,1.29,Low
1895,11896,41,21,Bachelor,Operations,6,3.6,21,7,39.4,Yes,Tier 1,5,2.28,High
1896,11897,33,11,Bachelor,Operations,3,2.9,10,6,39.6,No,Tier 1,2,1.37,Low
1897,11898,42,15,High School,Marketing,5,4.4,16,7,42.0,Yes,Tier 2,5,1.84,Low
1898,11899,39,18,Master,Finance,5,2.6,17,7,50.8,Yes,Tier 1,3,2.2,High
1899,11900,54,29,PhD,IT,9,2.4,23,9,34.7,No,Tier 3,4,2.5,High
1900,11901,34,14,Bachelor,Finance,5,3.7,12,8,46.8,No,Tier 3,3,2.01,Low
1901,11902,24,4,Diploma,HR,3,2.9,7,3,40.6,No,Tier 2,3,1.04,Low
1902,11903,47,24,Bachelor,Finance,7,4.2,21,6,41.1,Yes,Tier 1,4,2.5,High
1903,11904,49,22,Master,IT,7,2.4,19,11,37.9,Yes,Tier 3,3,2.5,High
1904,11905,48,25,Bachelor,IT,8,4.1,21,9,41.8,No,Tier 1,2,2.5,High
1905,11906,55,29,Master,HR,8,4.0,24,14,38.1,No,Tier 1,2,2.5,High
1906,11907,28,8,Bachelor,IT,4,3.6,14,5,40.3,No,Tier 1,5,1.58,Low
1907,11908,36,14,Master,HR,5,2.1,11,6,30.7,Yes,Tier 1,2,1.78,Low
1908,11909,56,32,Bachelor,HR,9,2.4,32,12,34.3,Yes,Tier 3,2,2.5,High
1909,11910,50,26,Diploma,IT,8,3.7,23,9,44.7,Yes,Tier 2,5,2.5,High
1910,11911,38,13,Bachelor,Sales,4,3.3,12,6,49.3,No,Tier 3,1,1.66,Low
1911,11912,22,2,Diploma,HR,2,4.0,6,5,59.1,Yes,Tier 1,4,1.12,Low
1912,11913,33,13,Master,IT,5,3.5,14,5,47.6,No,Tier 2,2,1.9,Low
1913,11914,24,0,Master,Sales,1,3.4,3,2,40.4,Yes,Tier 3,5,0.8,Low
1914,11915,46,26,Master,HR,8,1.9,24,9,33.1,No,Tier 3,3,2.5,High
1915,11916,45,23,Bachelor,Sales,7,4.0,21,9,45.7,Yes,Tier 2,3,2.5,High
1916,11917,50,27,Diploma,Marketing,8,3.1,24,13,35.7,No,Tier 1,2,2.5,High
1917,11918,31,11,Master,Operations,3,3.2,14,6,39.0,Yes,Tier 2,4,1.58,Low
1918,11919,27,7,Bachelor,Marketing,2,2.8,5,5,47.4,No,Tier 1,5,1.22,Low
1919,11920,51,25,Diploma,Sales,7,2.5,21,10,44.5,No,Tier 2,5,2.45,High
1920,11921,30,3,Bachelor,HR,1,4.5,3,6,38.4,Yes,Tier 2,5,0.98,Low
1921,11922,59,38,High School,IT,10,4.0,31,13,34.5,No,Tier 2,5,2.5,High
1922,11923,33,6,Bachelor,Finance,3,4.0,8,2,44.1,No,Tier 2,5,1.22,Low
1923,11924,51,25,Bachelor,IT,7,3.4,24,12,44.7,No,Tier 2,4,2.5,High
1924,11925,27,0,Diploma,Finance,1,2.4,1,1,50.5,No,Tier 1,5,0.75,Low
1925,11926,56,30,PhD,Finance,8,4.9,26,12,30.5,No,Tier 2,4,2.5,High
1926,11927,40,18,Diploma,HR,6,3.8,17,10,43.6,Yes,Tier 2,4,2.13,High
1927,11928,24,0,Diploma,Sales,2,3.6,2,2,47.6,Yes,Tier 1,4,0.83,Low
1928,11929,27,7,Diploma,IT,2,3.3,5,7,40.9,No,Tier 1,3,1.18,Low
1929,11930,21,0,Master,Sales,2,2.2,2,2,35.0,No,Tier 1,1,0.86,Low
1930,11931,33,7,Bachelor,Marketing,3,4.2,6,3,38.4,Yes,Tier 1,2,1.27,Low
1931,11932,42,21,Bachelor,HR,7,2.8,19,6,43.2,No,Tier 3,3,2.25,High
1932,11933,41,15,High School,HR,5,3.9,11,7,40.6,Yes,Tier 1,1,1.7,Low
1933,11934,42,18,High School,Marketing,5,4.0,17,5,44.5,No,Tier 2,3,1.96,Low
1934,11935,48,23,Bachelor,IT,6,3.7,20,10,49.4,No,Tier 2,4,2.5,High
1935,11936,29,9,Master,Operations,4,3.8,10,6,41.0,No,Tier 1,4,1.66,Low
1936,11937,46,26,Master,Marketing,8,4.4,25,10,49.1,Yes,Tier 3,5,2.5,High
1937,11938,29,8,High School,IT,4,3.0,9,4,42.4,Yes,Tier 1,4,1.4,Low
1938,11939,35,13,Bachelor,Finance,5,3.6,15,7,44.7,Yes,Tier 3,3,1.76,Low
1939,11940,30,10,Master,HR,3,3.4,10,6,42.4,No,Tier 1,2,1.55,Low
1940,11941,44,20,Bachelor,IT,7,2.3,21,10,44.8,Yes,Tier 1,4,2.45,High
1941,11942,28,8,Master,Sales,3,3.7,12,4,45.7,No,Tier 1,1,1.49,Low
1942,11943,44,20,Diploma,Sales,7,4.3,20,5,46.2,No,Tier 1,3,2.36,High
1943,11944,36,11,PhD,HR,3,4.4,12,7,43.0,No,Tier 3,1,1.66,Low
1944,11945,46,21,Master,Marketing,7,4.7,21,8,30.0,No,Tier 1,5,2.4,High
1945,11946,47,24,PhD,Operations,7,2.3,23,8,46.0,No,Tier 2,5,2.5,High
1946,11947,57,34,Master,Marketing,9,4.6,33,13,33.1,Yes,Tier 1,2,2.5,High
1947,11948,24,0,Bachelor,IT,1,3.6,5,2,40.0,No,Tier 3,3,0.72,Low
1948,11949,44,22,PhD,Marketing,7,4.5,23,8,31.0,No,Tier 2,2,2.48,High
1949,11950,39,19,Bachelor,HR,5,3.2,18,6,51.5,Yes,Tier 2,1,2.17,High
1950,11951,56,30,Bachelor,IT,9,3.2,28,12,45.1,No,Tier 1,2,2.5,High
1951,11952,59,39,Master,Finance,10,2.7,35,13,41.4,Yes,Tier 2,1,2.5,High
1952,11953,30,7,Master,Marketing,2,4.0,6,4,50.1,Yes,Tier 1,2,1.33,Low
1953,11954,45,18,Master,Marketing,6,3.8,20,8,45.7,No,Tier 1,5,2.21,High
1954,11955,38,12,Diploma,Operations,4,2.8,8,7,43.6,No,Tier 2,3,1.58,Low
1955,11956,39,15,Master,IT,5,2.1,17,9,45.0,No,Tier 3,2,1.99,Low
1956,11957,56,30,Master,Sales,9,3.8,28,12,41.1,No,Tier 3,1,2.5,High
1957,11958,30,3,High School,Marketing,2,3.8,5,2,36.8,No,Tier 2,3,0.88,Low
1958,11959,53,33,Bachelor,HR,10,2.9,30,14,47.8,No,Tier 2,5,2.5,High
1959,11960,25,5,Bachelor,Marketing,2,2.7,8,4,42.6,No,Tier 3,5,1.06,Low
1960,11961,55,33,Bachelor,Operations,9,3.9,26,13,34.2,No,Tier 2,4,2.5,High
1961,11962,54,33,PhD,Finance,10,4.7,33,13,45.5,Yes,Tier 1,3,2.5,High
1962,11963,53,27,Bachelor,Operations,7,3.2,25,11,43.2,Yes,Tier 3,2,2.5,High
1963,11964,41,18,Master,Marketing,5,2.9,23,8,51.5,Yes,Tier 1,5,2.22,High
1964,11965,37,10,PhD,Sales,4,3.7,13,5,44.3,No,Tier 1,2,1.76,Low
1965,11966,42,15,Bachelor,Marketing,4,3.9,15,5,37.1,No,Tier 2,2,1.72,Low
1966,11967,57,30,Master,IT,9,3.3,25,12,34.0,No,Tier 1,1,2.5,High
1967,11968,35,12,Bachelor,Marketing,4,4.8,12,8,49.3,Yes,Tier 1,2,1.86,Low
1968,11969,55,34,Master,Sales,9,4.1,31,12,42.7,No,Tier 1,4,2.5,High
1969,11970,48,28,Diploma,IT,9,3.3,29,11,38.7,Yes,Tier 2,3,2.5,High
1970,11971,27,5,PhD,HR,2,2.5,10,2,39.4,Yes,Tier 3,3,1.08,Low
